ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG02159	o__Clostridiales (UID1226)	155	276	157	61.66	0.85	100	1586743	18227	1736	1737	3792	339	266	256	1238	1184
MAG02160	g__Prevotella (UID2724)	55	567	296	83.1	0	0	2204986	35526	1902	1902	45912	408	327	308	2525	2326
MAG02161	k__Bacteria (UID2372)	131	176	105	100	0	0	1706971	25689	1666	1666	95113	371	315	299	1759	1626
MAG02162	o__Bacteroidales (UID2657)	160	492	269	93.91	1.55	16.67	2594717	33194	2098	2098	25658	444	349	333	2495	2320
MAG02163	c__Epsilonproteobacteria (UID3065)	111	443	269	61.27	3.93	61.9	1777191	26031	2276	2276	2527	276	221	210	1650	1572
MAG02164	f__Pasteurellaceae (UID4932)	83	767	440	93.07	0.08	0	1918958	27480	1826	1826	191070	374	321	306	2925	2636
MAG02165	k__Bacteria (UID2329)	174	149	89	100	3.98	40	2259345	42833	2182	2182	38462	352	307	288	3067	2785
MAG02166	g__Streptococcus (UID561)	89	679	295	83.22	1.56	72.73	1829533	22568	1774	1774	20048	367	304	291	3518	3395
MAG02167	k__Bacteria (UID2329)	174	148	88	98.72	2.84	33.33	2525189	49980	2491	2491	103791	344	294	274	3639	3255
MAG02168	o__Clostridiales (UID1120)	304	247	141	95.04	0.71	0	1441106	20352	1338	1338	70381	394	331	316	2009	1853
MAG02169	o__Clostridiales (UID1120)	304	250	143	98.6	0	0	1662429	24729	1493	1493	43706	388	326	310	1867	1750
MAG02170	o__Selenomonadales (UID1024)	64	334	167	98.2	0	0	1901445	24772	1805	1805	145031	368	312	298	2900	2641
MAG02171	o__Actinomycetales (UID1530)	622	254	150	95.11	1	100	2206643	19173	1792	1792	39456	405	340	329	2033	1969
MAG02172	o__Lactobacillales (UID355)	490	333	183	99.45	0.73	0	1693855	21610	1660	1660	119259	363	300	287	1523	1467
MAG02173	o__Clostridiales (UID1226)	155	276	157	91.94	0.48	50	1986613	23560	1852	1852	20647	382	311	298	1534	1452
MAG02174	f__Neisseriaceae (UID3890)	69	657	443	99.7	0	0	2224809	27495	2132	2132	97647	373	302	289	2077	1928
MAG02175	c__Bacilli (UID285)	586	318	174	87.19	0	0	1667313	29333	1558	1558	20963	362	307	288	2103	1923
MAG02176	g__Prevotella (UID2724)	55	567	296	99.32	0	0	3053372	45014	2496	2496	314271	422	342	324	2521	2323
MAG02177	k__Bacteria (UID203)	5449	104	58	55.33	0	0	1867555	36832	1905	1905	12562	353	293	274	3461	3124
MAG02178	o__Clostridiales (UID1120)	304	247	141	63.57	1.94	40	1076043	15043	1275	1275	3318	316	251	240	1210	1149
MAG02179	o__Flavobacteriales (UID2815)	123	324	204	61.63	0.29	0	1102939	19650	1468	1468	3078	275	229	215	996	941
MAG02180	f__Spirochaetaceae (UID2512)	56	235	124	76	0.2	0	1684888	19312	1842	1842	3639	344	270	260	1355	1278
MAG02181	o__Clostridiales (UID1120)	304	247	141	83.1	0.71	100	1241578	18516	1433	1433	5304	331	267	254	1669	1548
MAG02182	o__Lactobacillales (UID544)	293	475	267	89.83	2.32	20	2137076	26911	2176	2176	20952	345	295	282	2163	2056
MAG02183	c__Bacilli (UID285)	586	318	174	98.56	0.57	0	1659693	29968	1571	1571	68838	361	311	292	2229	2027
MAG02184	o__Clostridiales (UID1226)	155	278	158	72.1	0.63	100	2114262	36190	2132	2132	14987	367	301	284	3462	3239
MAG02185	f__Porphyromonadaceae (UID2622)	35	475	318	96.73	0	0	2291682	21209	1778	1778	52736	444	369	357	2206	2154
MAG02186	g__Prevotella (UID2724)	55	567	296	71.29	0.56	0	2074265	30393	1734	1734	12987	421	341	324	2447	2301
MAG02187	k__Bacteria (UID2372)	131	176	105	73.02	0	0	1282354	18318	1274	1274	10926	352	298	283	1167	1119
MAG02188	o__Bacteroidales (UID2657)	160	489	267	99.06	1.87	20	2932930	42606	2430	2430	76316	430	349	331	4472	4251
MAG02189	o__Clostridiales (UID1120)	304	247	141	100	0.71	0	1678316	23770	1573	1573	85509	385	326	311	2009	1855
MAG02190	o__Clostridiales (UID1226)	155	277	157	64.86	0	0	1360932	20482	1534	1534	5158	309	261	247	1309	1247
MAG02191	g__Prevotella (UID2724)	55	567	296	96.82	0.34	0	2279620	38127	1814	1814	20370	416	348	327	2537	2327
MAG02192	k__Bacteria (UID2329)	174	149	89	62.87	3.37	0	894491	15527	958	958	4784	364	286	270	1616	1494
MAG02193	f__Pasteurellaceae (UID4932)	83	767	440	63.78	1.89	19.05	1133129	15754	1543	1543	2401	275	222	212	940	902
MAG02194	k__Bacteria (UID2329)	174	149	89	59.44	1.12	0	867875	18084	1383	1383	20449	218	179	166	1264	1177
MAG02195	o__Selenomonadales (UID1024)	64	334	167	58.66	0	0	870518	8729	855	855	18734	358	296	286	1673	1578
MAG02196	o__Clostridiales (UID1120)	304	247	141	95.51	0	0	1579861	22477	1460	1460	181154	389	324	308	2131	1986
MAG02197	f__Porphyromonadaceae (UID2622)	35	475	318	69.43	0.94	0	1447989	16779	1632	1632	2952	329	262	252	1607	1500
MAG02198	g__Prevotella (UID2724)	55	567	296	87.23	0.34	100	2086103	30421	1730	1730	25091	417	344	327	1882	1797
MAG02199	o__Bacteroidales (UID2657)	160	492	269	94.32	1.52	100	2389756	27853	1875	1875	107818	441	367	352	2514	2350
MAG02200	o__Bacteroidales (UID2657)	160	489	267	98	0	0	2278373	28380	1844	1844	69441	425	344	328	2469	2279
MAG02201	o__Clostridiales (UID1120)	304	250	143	99.3	0	0	1667148	25050	1491	1491	38890	388	328	311	2170	1996
MAG02202	o__Clostridiales (UID1226)	155	278	158	95.89	0	0	1823753	24664	1702	1702	50734	385	332	318	6058	5594
MAG02203	o__Clostridiales (UID1212)	172	263	149	74.49	3.36	0	2045554	45609	2072	2072	17230	362	292	270	3819	3374
MAG02204	c__Epsilonproteobacteria (UID3065)	111	442	270	95.06	1.54	80	1684880	27015	1805	1805	11677	342	278	263	1708	1570
MAG02205	o__Bacteroidales (UID2657)	160	492	269	88.79	0.88	42.86	2401045	30256	2142	2142	8457	409	318	304	2054	1913
MAG02206	f__Actinomycetaceae (UID1531)	42	420	211	88.24	2.73	44.44	1877300	14659	1943	1943	7033	356	287	280	3047	2980
MAG02207	f__Lachnospiraceae (UID1286)	57	420	207	85.94	2.67	30.77	2503608	28696	2752	2752	4682	355	274	263	1760	1676
MAG02208	o__Actinomycetales (UID1530)	622	254	150	93.33	0.33	100	2176711	19234	1745	1745	79564	415	350	339	1846	1815
MAG02209	o__Clostridiales (UID1226)	155	278	158	90.53	0.63	0	1834992	18377	1720	1720	25795	381	317	306	2241	2110
MAG02211	k__Bacteria (UID203)	5449	104	58	58.62	0	0	2022264	28893	1666	1666	16324	415	334	317	2471	2305
MAG02212	o__Lactobacillales (UID355)	490	333	183	80.13	1.78	85.71	1380160	17478	1595	1595	3951	315	254	243	1316	1232
MAG02213	k__Bacteria (UID2329)	174	149	89	67.98	1.12	0	1042102	14986	951	951	354025	380	311	295	4376	4033
MAG02214	p__Actinobacteria (UID2112)	31	211	124	61.42	0	0	938101	10082	902	902	10303	368	306	295	1484	1430
MAG02215	p__Firmicutes (UID1022)	100	295	158	61.29	4.89	66.67	1534304	12634	1807	1807	3120	330	258	251	1324	1274
MAG02216	c__Bacilli (UID285)	586	318	174	69.03	4.98	64.29	1651439	30095	1728	1728	5917	346	281	263	1744	1614
MAG02217	f__Veillonellaceae (UID1033)	26	623	289	89.68	2.58	53.33	2663824	26399	2976	2976	4698	355	273	264	2777	2637
MAG02218	f__Actinomycetaceae (UID1531)	42	420	211	90.02	2.86	91.67	2042261	17244	1877	1877	10477	373	303	294	3142	3067
MAG02219	k__Bacteria (UID2329)	174	148	88	88.64	0	0	1680956	30657	1658	1658	5755	343	286	268	1655	1487
MAG02220	o__Clostridiales (UID1226)	155	278	158	72.36	0.63	0	1315190	13206	1557	1557	3668	324	259	251	1334	1268
MAG02221	o__Actinomycetales (UID1530)	622	255	150	91.16	0.67	100	2033999	17488	1773	1773	12993	389	321	311	1630	1573
MAG02222	g__Prevotella (UID2724)	55	567	296	90.35	1.46	16.67	1978032	26054	1961	1961	5618	370	293	279	1634	1536
MAG02223	g__Streptococcus (UID561)	89	679	295	63.33	4.43	35	1307271	15329	1601	1601	2772	306	244	234	1794	1719
MAG02224	f__Actinomycetaceae (UID1531)	42	420	211	84.53	4.62	64.29	1886091	12822	1893	1893	6092	377	295	289	2290	2167
MAG02225	k__Bacteria (UID203)	5449	104	58	64.64	2.19	35.71	1518282	13411	1986	1986	2401	303	231	224	1179	1146
MAG02226	k__Bacteria (UID1453)	901	171	117	63.11	3.42	0	916809	12019	935	935	68402	353	293	280	1541	1411
MAG02227	k__Bacteria (UID1453)	901	171	117	59.37	1.71	33.33	717201	8444	684	684	14314	394	305	292	1515	1441
MAG02228	p__Firmicutes (UID1022)	100	295	158	80.06	2.56	22.22	1569464	17917	1947	1947	3507	296	236	227	1731	1641
MAG02229	g__Prevotella (UID2724)	55	567	296	71.13	3.08	47.37	2283925	33800	2497	2497	2541	326	257	243	1166	1094
MAG02230	o__Clostridiales (UID1120)	304	250	143	98.6	0	0	1862468	28965	1730	1730	108844	380	317	300	1998	1854
MAG02231	f__Actinomycetaceae (UID1531)	42	420	211	98.34	1.7	40	2052623	18060	1763	1763	43268	406	343	332	2320	2262
MAG02232	k__Bacteria (UID2329)	174	149	89	98.88	0.56	0	2060472	40832	1954	1954	1100389	379	323	302	3523	3188
MAG02233	o__Lactobacillales (UID355)	490	335	184	72.42	2.31	16.67	1362781	15254	1716	1716	2880	296	239	230	1448	1351
MAG02234	c__Epsilonproteobacteria (UID3065)	111	444	270	66.93	0.05	0	1401389	19191	1746	1746	2457	280	218	207	1328	1224
MAG02235	o__Lactobacillales (UID544)	293	475	267	99.24	0	0	2302164	29315	2247	2247	145879	358	307	294	3393	3240
MAG02236	o__Bacteroidales (UID2657)	160	492	269	85.43	1.89	50	2183946	27288	1945	1945	8343	403	315	301	1726	1656
MAG02237	p__Proteobacteria (UID3887)	1487	259	162	64.49	0.25	50	2100415	16275	2398	2398	2613	327	255	248	1625	1592
MAG02238	f__Porphyromonadaceae (UID2622)	35	475	318	99.45	0	0	1922270	22537	1546	1546	133430	433	367	352	2495	2339
MAG02239	o__Clostridiales (UID1120)	304	247	141	89.75	0.71	0	1492698	21421	1521	1521	8748	363	291	277	1542	1433
MAG02240	f__Neisseriaceae (UID3890)	69	655	442	99.36	0	0	2419744	27952	2161	2161	40490	381	307	294	3515	3209
MAG02241	g__Prevotella (UID2724)	55	567	296	87.84	1.24	40	1980078	30055	1817	1817	8311	386	309	293	2526	2325
MAG02242	o__Bacteroidales (UID2621)	198	427	260	98.91	0	0	3038870	42544	2518	2518	88546	441	363	347	3098	2927
MAG02243	o__Lactobacillales (UID355)	490	333	183	99.45	0.73	0	1993934	27636	2031	2031	55819	355	292	278	2260	2166
MAG02244	o__Clostridiales (UID1226)	155	277	157	93.39	0.96	0	1720417	25592	1661	1662	16191	375	310	294	1706	1592
MAG02245	o__Clostridiales (UID1125)	128	313	164	65.24	0	0	745920	14960	708	708	47307	366	320	299	1432	1347
MAG02246	c__Clostridia (UID1085)	35	420	196	75.68	0.77	0	1601948	21501	1748	1748	18205	339	275	263	2916	2738
MAG02247	o__Selenomonadales (UID1024)	64	334	167	54.11	3.23	0	922244	10880	1273	1273	1955	287	221	212	1102	1060
MAG02248	k__Bacteria (UID2329)	174	149	89	100	1.28	0	1056155	22994	1036	1036	297270	361	323	301	1824	1652
MAG02249	o__Clostridiales (UID1212)	172	263	149	54.38	4.14	0	1325635	19719	1744	1744	2171	293	228	216	1098	1029
MAG02250	f__Porphyromonadaceae (UID2622)	35	475	318	99.92	0	0	2097242	23648	1706	1706	56157	419	351	337	2500	2324
MAG02251	o__Clostridiales (UID1120)	304	250	143	97.55	0.7	100	1883837	25528	1728	1728	68442	369	301	287	2352	2196
MAG02252	f__Spirochaetaceae (UID2512)	56	235	124	53.86	1.74	25	1422356	16938	1642	1642	2554	335	257	247	1168	1134
MAG02253	f__Actinomycetaceae (UID1531)	42	420	211	57.59	1.66	25	1254303	8435	1438	1438	2736	330	258	252	1275	1231
MAG02254	f__Porphyromonadaceae (UID2622)	35	475	318	94.18	0.73	0	1841726	16701	1687	1687	11796	392	320	310	2223	2155
MAG02255	c__Bacilli (UID285)	586	318	174	72.5	0.57	0	1069534	19811	1088	1088	20046	340	288	269	1284	1211
MAG02256	o__Clostridiales (UID1120)	304	247	141	89.36	0.71	0	1406087	19207	1387	1387	17283	368	303	289	1991	1836
MAG02257	o__Bacteroidales (UID2657)	160	489	267	93.1	0.64	33.33	2208039	27349	1973	1973	12232	392	312	298	2469	2279
MAG02258	k__Bacteria (UID1452)	924	161	108	50.67	2.93	40	631959	9169	663	663	22475	368	295	281	1340	1269
MAG02259	g__Prevotella (UID2724)	55	567	296	72.42	1.51	66.67	1933319	28139	1641	1641	5964	417	330	313	2540	2372
MAG02260	k__Bacteria (UID203)	5449	103	58	51.72	1.72	100	1416480	18763	1388	1388	14783	347	301	288	1977	1817
MAG02261	k__Bacteria (UID203)	5449	104	58	62.07	0	0	1529341	15295	1292	1292	9838	405	333	321	1892	1803
MAG02262	k__Bacteria (UID203)	5449	103	58	51.72	0	0	727048	9559	680	680	61676	364	312	298	1733	1620
MAG02263	o__Clostridiales (UID1120)	304	250	143	94.58	0.87	100	1535948	21981	1423	1423	16137	377	308	293	1871	1753
MAG02264	k__Bacteria (UID203)	5449	104	58	67.24	0	0	1668025	18538	1568	1568	14440	351	293	281	1370	1281
MAG02265	f__Actinomycetaceae (UID1531)	42	420	211	93.03	1.73	100	2315660	15915	2032	2032	19528	413	333	326	3076	3009
MAG02266	g__Prevotella (UID2724)	55	567	296	98.78	0.34	0	2608465	41444	2180	2180	53230	412	336	317	2525	2325
MAG02267	p__Actinobacteria (UID2112)	31	211	124	93.8	1.88	100	1404216	15009	1296	1296	24352	377	314	302	1498	1430
MAG02268	g__Prevotella (UID2724)	55	567	296	99.16	0	0	2373127	39998	1837	1837	145904	432	371	350	2510	2286
MAG02269	g__Prevotella (UID2724)	55	567	296	99.41	0.01	100	3212693	47877	2537	2537	71477	432	343	324	2558	2338
MAG02270	o__Actinomycetales (UID1530)	622	254	150	89.11	0.89	50	2096536	18231	1692	1692	47023	414	346	335	2162	2084
MAG02271	o__Lactobacillales (UID355)	490	333	183	52.23	2.73	100	945257	11669	1052	1052	5934	320	259	248	1445	1382
MAG02272	o__Clostridiales (UID1125)	128	313	164	97.26	0.61	0	1472887	28615	1396	1397	156855	371	316	295	2227	2057
MAG02273	k__Bacteria (UID203)	5449	104	58	77.82	1.72	100	754836	12070	700	700	29334	389	319	302	1842	1709
MAG02274	k__Bacteria (UID203)	5449	103	58	51.72	0	0	1399835	23546	1374	1374	4431	357	286	269	1370	1279
MAG02275	f__Actinomycetaceae (UID1531)	42	420	211	84.24	0	0	1718278	14728	1413	1413	57758	417	354	344	3142	3066
MAG02276	o__Clostridiales (UID1226)	155	277	157	96.82	0	0	2340108	33859	2100	2100	68567	378	321	305	2185	2008
MAG02277	k__Bacteria (UID2329)	174	148	88	69.69	0	0	1433249	26915	1665	1665	3565	304	250	234	1893	1695
MAG02278	o__Clostridiales (UID1226)	155	278	158	79.11	1.9	75	1908997	29577	1983	1983	7808	340	282	267	1296	1234
MAG02279	o__Selenomonadales (UID1024)	64	334	167	89.81	0	0	1838324	23650	1801	1801	30442	357	300	287	2748	2497
MAG02280	k__Bacteria (UID2372)	131	176	105	79.24	4.76	83.33	1491119	21827	1795	1795	3092	306	250	237	1826	1699
MAG02281	o__Clostridiales (UID1226)	155	276	157	61.15	2.76	71.43	1521833	17355	1553	1553	4774	357	282	271	2165	2019
MAG02282	k__Bacteria (UID2329)	174	149	89	93.26	2.25	0	2261584	42162	2200	2200	40477	355	306	287	2581	2321
MAG02283	k__Bacteria (UID203)	5449	104	58	59.64	1.88	66.67	1360991	17667	1517	1517	9642	318	267	255	1518	1398
MAG02284	k__Bacteria (UID1452)	924	161	108	54.63	0	0	592486	8421	626	626	23628	361	294	280	1333	1251
MAG02285	p__Bacteroidetes (UID2605)	350	316	210	99.52	0	0	2269284	32505	2159	2159	52173	380	314	299	3340	3176
MAG02286	k__Bacteria (UID2329)	174	149	89	87.08	1.12	100	1584251	27932	1635	1635	6031	363	292	275	1683	1576
MAG02287	c__Epsilonproteobacteria (UID3065)	111	443	269	58.04	4.67	85	1298407	18080	1660	1660	2888	268	224	213	1024	983
MAG02288	p__Bacteroidetes (UID2605)	350	316	210	97.14	0	0	2391795	38175	2267	2267	35508	388	320	303	4933	4604
MAG02289	f__Pasteurellaceae (UID4932)	83	767	440	64.79	0.86	100	1252868	16400	1325	1325	9976	332	273	260	1417	1370
MAG02290	o__Bacteroidales (UID2657)	160	492	269	97.42	0	0	2396463	28444	1880	1880	138498	437	363	348	2519	2361
MAG02291	k__Bacteria (UID203)	5449	104	58	56.97	3.45	66.67	2520803	36011	2389	2389	4933	358	283	268	1744	1636
MAG02292	k__Bacteria (UID2329)	174	149	89	90.79	3.37	66.67	1776773	31249	1951	1951	6311	318	268	252	1671	1580
MAG02293	k__Bacteria (UID2329)	174	149	89	79.78	0	0	1714214	30999	1862	1862	7199	334	273	256	1220	1137
MAG02294	o__Lactobacillales (UID355)	490	333	183	96.72	1.5	50	1687377	21826	1696	1697	93194	351	291	278	1445	1381
MAG02295	f__Pasteurellaceae (UID4932)	83	767	440	94.57	0.2	50	1781197	24017	1793	1793	31525	353	299	286	1796	1670
MAG02296	g__Streptococcus (UID561)	89	679	295	65.92	0.87	50	1181338	13661	1195	1195	7231	342	288	277	2273	2172
MAG02297	o__Selenomonadales (UID1024)	64	334	167	88.02	2.61	33.33	1631185	20418	1925	1925	3924	300	249	239	1412	1349
MAG02298	f__Neisseriaceae (UID3890)	69	657	443	98.12	0.79	75	2188523	26902	2123	2123	80064	364	299	286	1429	1364
MAG02299	k__Bacteria (UID203)	5449	104	58	66.38	3.45	0	2191257	34216	2139	2139	5719	374	297	281	1750	1598
MAG02300	o__Clostridiales (UID1226)	155	276	157	74.82	2.07	75	1880608	20301	1820	1820	6423	355	287	275	2528	2396
MAG02301	k__Bacteria (UID2329)	174	148	88	96.59	1.14	0	2013241	38262	1888	1888	23737	353	305	285	3568	3197
MAG02302	c__Epsilonproteobacteria (UID3065)	111	442	270	87.41	1.93	33.33	1658987	26833	1818	1818	8616	336	275	260	1708	1568
MAG02303	f__Actinomycetaceae (UID1531)	42	420	211	99.05	3.83	80	2159899	19273	1845	1847	106667	413	346	336	3142	3066
MAG02304	o__Clostridiales (UID1120)	304	247	141	97.87	0.71	0	1681166	24395	1575	1575	65933	385	326	311	1839	1712
MAG02305	g__Streptococcus (UID561)	89	679	295	95.26	1.37	40	1885688	22833	1859	1859	27037	362	300	287	3375	3152
MAG02306	f__Veillonellaceae (UID1033)	26	623	289	89.95	1.35	57.14	1797397	15976	2048	2048	4431	335	266	258	1609	1571
MAG02307	g__Prevotella (UID2724)	55	567	296	89.47	0.77	60	2185920	37100	1982	1982	7200	396	317	298	1617	1466
MAG02308	o__Lactobacillales (UID355)	490	333	183	83.56	3.55	75	1501285	19174	1567	1567	12259	337	282	270	1695	1606
MAG02309	p__Proteobacteria (UID3887)	1487	259	162	58.89	1.34	33.33	1871271	14794	2170	2170	2579	325	251	244	1964	1923
MAG02310	o__Clostridiales (UID1120)	304	250	143	94.04	0.41	100	1570340	23253	1581	1581	11319	356	292	277	1435	1373
MAG02311	f__Actinomycetaceae (UID1531)	42	420	211	90.12	1.54	33.33	2124258	14201	1885	1885	23075	412	332	324	3084	3015
MAG02312	g__Prevotella (UID2724)	55	567	296	90.19	1.97	71.43	2597036	37523	2109	2109	96338	432	346	328	2517	2315
MAG02313	k__Bacteria (UID2329)	174	149	89	92.7	1.69	50	2419042	46665	2541	2541	5589	361	286	268	2983	2688
MAG02314	f__Pasteurellaceae (UID4932)	83	767	440	72.39	3.54	82.76	1425175	19589	1481	1481	10699	342	286	272	2833	2618
MAG02315	o__Clostridiales (UID1226)	155	278	158	98.71	1.69	33.33	2117343	22818	1960	1960	60089	395	327	315	3278	3041
MAG02316	k__Bacteria (UID203)	5449	104	58	59.48	1.72	0	1215373	12470	1176	1176	13495	381	318	307	2194	2038
MAG02317	f__Porphyromonadaceae (UID2622)	35	475	318	93.43	0	0	1880601	17237	1598	1598	11592	420	342	331	1927	1900
MAG02318	o__Selenomonadales (UID1024)	64	334	167	99.9	0	0	1647398	18018	1570	1570	85803	376	317	306	2182	1967
MAG02319	o__Actinomycetales (UID1530)	622	255	150	98.44	0	0	2261042	19943	1784	1784	130520	418	354	342	1857	1820
MAG02320	g__Prevotella (UID2724)	55	567	296	98.61	0.07	0	2717072	45553	2202	2202	103131	414	341	321	2537	2327
MAG02321	k__Bacteria (UID203)	5449	104	58	69.47	0	0	1722681	26641	1796	1796	8377	336	282	267	2494	2293
MAG02322	p__Actinobacteria (UID2112)	31	211	124	96.1	2.42	100	1407326	15100	1262	1262	26517	397	327	316	1585	1519
MAG02323	c__Bacilli (UID285)	586	318	174	94.66	0.57	100	1568058	27454	1542	1542	15426	347	291	273	1463	1379
MAG02324	k__Bacteria (UID2329)	174	148	88	91.48	2.27	50	1585158	28573	1446	1446	11461	356	309	289	2191	1971
MAG02325	o__Clostridiales (UID1120)	304	247	141	93.26	2.6	100	1432554	19895	1408	1408	13148	373	310	296	1793	1676
MAG02326	g__Prevotella (UID2724)	55	567	296	83.26	1.55	33.33	2151281	36538	2174	2174	4339	342	277	260	2146	1971
MAG02327	g__Prevotella (UID2724)	55	567	296	99.32	0	0	3197786	46795	2588	2588	178726	419	341	323	2547	2344
MAG02328	g__Prevotella (UID2724)	55	567	296	71.54	0.84	80	2496004	33225	2014	2014	15630	405	320	303	1850	1762
MAG02329	f__Actinomycetaceae (UID1531)	42	420	211	88.41	0.47	0	1683993	13454	1504	1504	29678	413	343	334	3047	2979
MAG02330	o__Selenomonadales (UID1024)	64	334	167	100	0	0	1623645	17720	1543	1543	164558	379	318	307	2703	2462
MAG02331	k__Bacteria (UID203)	5449	104	58	69.12	0	0	2036689	13735	1819	1819	14330	407	328	320	3084	3014
MAG02332	g__Prevotella (UID2724)	55	567	296	86.8	2.36	33.33	2044295	29019	2028	2028	4653	378	298	284	1822	1677
MAG02333	c__Epsilonproteobacteria (UID3065)	111	442	270	92.28	2.78	58.33	1713278	28961	2061	2061	4257	315	256	242	1184	1120
MAG02334	g__Prevotella (UID2724)	55	567	296	94.19	0.34	100	2855821	44635	2311	2311	30663	440	358	339	2484	2277
MAG02335	o__Bacteroidales (UID2657)	160	492	269	96.08	0	0	2377940	27560	1821	1821	115165	442	374	359	2514	2350
MAG02336	o__Bacteroidales (UID2657)	160	489	267	50.76	1.66	0	1364537	19212	1469	1469	3092	348	269	256	1263	1209
MAG02337	f__Actinomycetaceae (UID1531)	42	420	211	80.96	0.71	50	1471659	11560	1264	1265	15478	388	312	302	1312	1263
MAG02338	o__Selenomonadales (UID1024)	64	334	167	99.4	0.34	33.33	2104946	28349	2000	2000	96104	370	310	296	2974	2694
MAG02339	o__Actinomycetales (UID1530)	622	254	150	97.33	0	0	2244090	19883	1763	1763	158105	423	357	345	2095	2023
MAG02340	f__Actinomycetaceae (UID1531)	42	420	211	98.34	1.07	75	2408742	16954	2059	2059	52363	413	342	334	3076	3011
MAG02341	f__Veillonellaceae (UID1033)	26	623	289	93.22	1.12	57.14	2069797	18796	2364	2364	4198	341	266	259	1725	1686
MAG02342	g__Prevotella (UID2724)	55	567	296	98.7	0.34	100	3180560	47370	2474	2474	54864	439	347	327	2558	2337
MAG02343	o__Clostridiales (UID1120)	304	250	143	88.43	0.58	0	1369389	20221	1593	1593	4044	316	252	240	1525	1406
MAG02344	c__Epsilonproteobacteria (UID3065)	111	443	269	97.27	0.61	50	2045878	29777	2099	2099	30291	346	283	269	1744	1597
MAG02345	f__Porphyromonadaceae (UID2622)	35	475	318	99.29	0	0	2036527	23984	1685	1685	236280	431	359	344	4581	4333
MAG02346	g__Prevotella (UID2724)	55	567	296	94.75	1.69	25	2832057	42508	2482	2482	32807	415	326	309	2493	2289
MAG02347	c__Epsilonproteobacteria (UID3065)	111	442	270	94.66	2.22	100	1684089	28015	1853	1853	8611	343	278	263	1505	1438
MAG02348	f__Actinomycetaceae (UID1531)	42	420	211	99.96	1.07	0	2072734	18464	1731	1731	150649	418	355	345	3141	3066
MAG02349	c__Bacilli (UID285)	586	318	174	96.04	0.86	20	1783720	32453	1700	1700	50245	357	305	286	2834	2567
