ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG00721	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0	0	3501568	44128	3337	3337	100199	391	317	304	2719	2516
MAG00722	o__Lactobacillales (UID544)	293	473	265	98.3	0.19	100	3000204	36678	2831	2831	149825	363	308	295	3147	2996
MAG00723	f__Bifidobacteriaceae (UID1458)	77	463	220	58.01	0.92	14.29	976085	11202	1125	1125	2705	330	256	246	1211	1166
MAG00724	k__Bacteria (UID2570)	433	273	183	100	0.55	0	4698395	80876	4086	4086	73855	418	341	321	2902	2749
MAG00725	o__Clostridiales (UID1226)	155	277	158	99.37	0	0	4579577	61399	4228	4228	215138	381	324	310	5170	4872
MAG00726	g__Streptococcus (UID561)	89	679	295	89.2	2.19	26.92	1869710	23155	1830	1830	14490	364	304	292	1591	1526
MAG00727	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2702550	36512	2445	2445	171361	398	335	320	2355	2189
MAG00728	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2767105	44136	2596	2596	160437	387	321	304	2111	2003
MAG00729	o__Clostridiales (UID1212)	172	263	149	51.13	0	0	1453974	19633	1631	1631	3044	327	262	250	1691	1571
MAG00730	o__Clostridiales (UID1212)	172	263	149	99.17	0	0	2502156	42663	2265	2265	49939	385	326	307	1787	1673
MAG00731	o__Clostridiales (UID1212)	172	261	147	97.96	0.68	0	3504529	32643	3392	3392	36504	375	303	293	1748	1700
MAG00732	o__Clostridiales (UID1212)	172	263	149	51.54	0.67	0	1212146	11326	1381	1381	3743	330	257	249	1670	1627
MAG00733	k__Bacteria (UID2372)	131	177	106	84.12	0.04	0	3026088	34072	3466	3467	4781	310	250	241	1421	1392
MAG00734	o__Clostridiales (UID1212)	172	263	149	92.79	1.2	50	2223510	20615	2146	2146	49924	382	309	300	3092	2962
MAG00735	p__Firmicutes (UID1022)	100	295	158	96.75	1.92	0	3437167	41187	3451	3451	27727	365	288	276	2690	2566
MAG00736	o__Clostridiales (UID1212)	172	263	149	88.37	0	0	2032967	19815	1997	1997	112890	360	291	281	2628	2482
MAG00737	k__Bacteria (UID2329)	174	149	89	92.7	4.49	0	1289489	31118	1319	1319	361150	350	295	271	2663	2318
MAG00738	k__Bacteria (UID203)	5449	102	56	53.57	0	0	1490279	14438	1392	1392	11546	380	321	311	3517	3261
MAG00739	c__Deltaproteobacteria (UID3218)	61	284	169	56.61	0.2	0	1870055	15262	2215	2215	2255	317	245	238	1226	1185
MAG00740	o__Clostridiales (UID1212)	172	263	149	72.36	0.84	50	1782437	23714	2107	2107	3279	325	260	249	1351	1293
MAG00741	k__Bacteria (UID203)	5449	104	58	60.52	1.72	0	1406266	13078	1479	1479	11328	352	286	277	2969	2818
MAG00742	o__Clostridiales (UID1212)	172	263	149	98.99	0	0	2526070	35523	2262	2262	40901	396	326	310	2799	2597
MAG00743	f__Lachnospiraceae (UID1255)	90	354	174	89.02	1.23	50	2504925	28282	2278	2278	15937	392	329	317	1634	1576
MAG00744	k__Bacteria (UID2982)	88	229	147	97.28	0.34	0	2930897	31144	2544	2544	33725	405	340	328	3150	2926
MAG00745	o__Clostridiales (UID1212)	172	263	149	57.51	3.46	0	1687794	16129	1912	1912	3297	330	265	257	1385	1327
MAG00746	f__Bifidobacteriaceae (UID1462)	65	476	217	70.17	0.54	0	1417610	13175	1488	1488	3409	353	278	269	1612	1512
MAG00747	o__Clostridiales (UID1212)	172	263	149	78.83	0.5	0	2117258	37583	2431	2431	3532	337	266	250	2358	2173
MAG00748	f__Lachnospiraceae (UID1286)	57	420	207	97.34	0.26	100	2701818	39804	2532	2532	59826	392	321	305	2047	1893
MAG00749	o__Clostridiales (UID1212)	172	263	149	87.92	2.68	100	1895806	21862	1931	1931	9280	355	290	279	1448	1403
MAG00750	o__Bacteroidales (UID2617)	213	406	265	98.36	0.87	0	3378686	54298	2726	2726	59084	442	370	350	2489	2290
MAG00751	o__Clostridiales (UID1212)	172	263	149	90.7	0	0	2055847	21760	2082	2082	12870	368	294	284	2117	2010
MAG00752	o__Clostridiales (UID1212)	172	263	149	97.32	0.67	0	1883205	22123	1738	1738	162611	397	329	317	2391	2223
MAG00753	k__Bacteria (UID203)	5449	104	58	79.31	0	0	3943291	61002	3308	3308	45855	437	358	339	1893	1811
MAG00754	k__Bacteria (UID203)	5449	104	58	58.78	1.72	0	1275962	10668	1504	1504	3472	314	251	244	2860	2777
MAG00755	f__Enterobacteriaceae (UID5124)	134	1173	336	99.97	3.42	94.23	4909708	57089	4606	4606	138349	380	315	302	3164	3077
MAG00756	o__Clostridiales (UID1212)	172	263	149	96.42	0.82	12.5	2274518	22737	2364	2364	29906	348	284	274	1514	1451
MAG00757	o__Clostridiales (UID1212)	172	263	149	97.27	0	0	2196008	26633	2000	2000	215540	391	325	312	2870	2709
MAG00758	o__Clostridiales (UID1212)	172	263	149	77.42	1.17	66.67	1904478	17576	1829	1829	9460	376	308	299	2549	2411
MAG00759	f__Lachnospiraceae (UID1286)	57	420	207	75.03	0	0	1963112	25488	1845	1845	12136	376	306	292	1513	1451
MAG00760	o__Clostridiales (UID1226)	155	278	158	67.53	1.13	100	1977531	25720	1966	1966	4565	387	306	293	1939	1838
MAG00761	o__Clostridiales (UID1212)	172	260	146	98.63	0	0	3133891	45880	2870	2871	78976	395	323	306	3787	3623
MAG00762	o__Clostridiales (UID1212)	172	263	149	63.46	3.02	16.67	1599713	23199	1970	1970	2515	316	250	238	1652	1528
MAG00763	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2283649	20761	1936	1936	73851	405	342	331	3529	3281
MAG00764	p__Bacteroidetes (UID2605)	350	314	208	99.28	0.96	0	2286240	25503	1982	1982	133829	404	330	318	1537	1456
MAG00765	k__Bacteria (UID2372)	131	177	106	99.06	0	0	2777919	48295	2884	2884	64854	350	293	276	2746	2546
MAG00766	o__Clostridiales (UID1226)	155	278	158	93.06	0	0	2820301	35576	2656	2656	39757	391	322	308	3850	3575
MAG00767	k__Bacteria (UID203)	5449	103	57	58.25	1.75	0	1974305	34707	1890	1890	17262	374	303	285	2246	2001
MAG00768	o__Clostridiales (UID1212)	172	263	149	68.52	0.67	0	1372924	14252	1572	1572	2782	334	255	246	1332	1284
MAG00769	o__Clostridiales (UID1212)	172	263	149	79.29	3.02	16.67	1838270	17377	1786	1786	55282	364	299	289	2840	2702
MAG00770	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2151415	33469	2011	2011	369856	386	315	298	2734	2622
MAG00771	o__Clostridiales (UID1212)	172	263	149	58.12	0.34	100	1872003	18834	2260	2260	2566	306	238	229	1362	1287
MAG00772	o__Clostridiales (UID1212)	172	261	147	90.5	1.61	83.33	2538758	26408	2345	2345	19513	384	321	310	3631	3353
MAG00773	f__Lachnospiraceae (UID1256)	33	333	171	98.83	0	0	2645063	33966	2378	2378	80348	410	333	318	4108	3853
MAG00774	f__Lachnospiraceae (UID1286)	57	420	207	82.7	0.53	50	2461084	29352	2414	2414	9858	382	309	296	1707	1619
MAG00775	o__Clostridiales (UID1212)	172	263	149	88.46	1.51	0	2369927	22784	2070	2070	14663	409	339	328	2672	2579
MAG00776	o__Clostridiales (UID1212)	172	263	149	66.31	1.74	20	1504113	17407	1818	1818	2847	306	246	237	1148	1062
MAG00777	o__Clostridiales (UID1226)	155	278	158	98.5	3.8	0	3330978	42831	3116	3116	52650	394	323	309	3850	3575
MAG00778	o__Clostridiales (UID1212)	172	263	149	84.37	0.67	0	1848506	33722	1987	1987	6872	342	278	261	1652	1518
MAG00779	g__Streptococcus (UID561)	89	679	295	75.3	1.47	42.86	1508785	18657	1450	1450	28988	370	309	296	1958	1843
MAG00780	o__Bacteroidales (UID2617)	213	406	265	89.27	2.54	44.44	3013291	48531	2805	2805	6117	397	322	305	1662	1544
MAG00781	o__Clostridiales (UID1375)	50	332	124	100	0	0	3156163	56975	2799	2799	450749	371	318	298	2640	2412
MAG00782	o__Clostridiales (UID1212)	172	263	149	88.25	0.17	0	2317340	40671	2131	2131	16231	387	316	297	2403	2251
MAG00783	g__Streptococcus (UID684)	26	668	229	56.54	0.43	57.14	1067909	13754	1067	1067	10771	342	292	279	1494	1396
MAG00784	p__Bacteroidetes (UID2605)	350	314	208	74.35	1.94	33.33	1461896	15948	1670	1670	2784	317	257	248	1421	1337
MAG00785	o__Clostridiales (UID1212)	172	263	149	97.76	0	0	2716091	43156	2551	2551	100093	387	321	304	2111	2003
MAG00786	o__Clostridiales (UID1226)	155	278	158	100	0.53	25	2983245	38833	2531	2531	74836	430	352	337	2992	2884
MAG00787	f__Actinomycetaceae (UID1531)	42	420	211	97.91	1.71	83.33	2315472	16194	1951	1951	41662	414	349	340	3076	3011
MAG00788	k__Bacteria (UID2372)	131	177	106	97.84	1.25	14.29	2341292	38099	2400	2400	28030	365	295	279	2958	2752
MAG00789	f__Lachnospiraceae (UID1255)	90	354	174	84.89	0.96	50	2306432	26023	2274	2274	6817	370	305	293	1634	1576
MAG00790	o__Clostridiales (UID1226)	155	278	158	60.97	0.71	40	1725796	19826	1552	1552	21492	395	327	314	1992	1878
MAG00791	f__Pasteurellaceae (UID4932)	83	767	440	96.56	1	55.56	1861126	26085	2012	2012	9249	341	281	268	1555	1443
MAG00792	o__Clostridiales (UID1212)	172	261	147	97.05	0.68	0	2277441	23319	1981	1981	15247	386	327	315	1962	1844
MAG00793	o__Clostridiales (UID1212)	172	263	149	91.95	0.34	0	2071500	33352	1933	1933	25283	380	306	289	2183	2015
MAG00794	f__Lachnospiraceae (UID1286)	57	420	207	98.79	0.02	100	2954549	43594	2808	2808	169927	391	315	299	2047	1893
MAG00795	k__Bacteria (UID2372)	131	177	106	99.06	0	0	2776387	48339	2862	2862	91628	354	295	278	2746	2546
MAG00796	k__Bacteria (UID203)	5449	102	56	58.52	1.79	100	1997112	19897	1966	1966	16622	363	302	292	3736	3584
MAG00797	k__Bacteria (UID203)	5449	103	57	70.65	0	0	1952695	23831	1778	1778	11180	383	317	303	1497	1443
MAG00798	g__Streptococcus (UID559)	118	610	282	88.85	1.52	75	1496774	19762	1553	1553	17725	342	286	273	1614	1531
MAG00799	o__Clostridiales (UID1212)	172	263	149	97.32	0	0	1981793	23545	1829	1829	533757	397	328	315	2391	2223
MAG00800	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	1933869	19051	1752	1752	28213	385	318	307	3014	2903
MAG00801	p__Actinobacteria (UID2112)	31	211	124	91.96	1.61	0	1981470	14069	1780	1780	19068	389	321	313	3986	3809
MAG00802	f__Bifidobacteriaceae (UID1458)	77	464	220	85.05	1.57	44.44	1876001	19609	1627	1627	22649	411	340	328	2023	1924
MAG00803	o__Clostridiales (UID1212)	172	263	149	60.23	0.83	0	1303345	15596	1628	1628	2516	299	239	230	1534	1432
MAG00804	f__Bifidobacteriaceae (UID1462)	65	476	217	88.18	4.53	5.88	1920808	19316	1691	1691	14116	410	334	322	2136	2068
MAG00805	f__Lachnospiraceae (UID1286)	57	420	207	64.2	1.81	25	1943681	25611	1823	1823	18014	389	315	301	2321	2168
MAG00806	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2113685	33030	1974	1974	362597	384	315	298	2734	2620
MAG00807	o__Clostridiales (UID1226)	155	278	158	91.21	1.27	0	2411074	27532	2243	2243	22146	387	317	305	1629	1556
MAG00808	f__Lachnospiraceae (UID1286)	57	420	207	78.03	2.05	80	2600585	32403	2594	2595	7928	372	303	290	1754	1668
MAG00809	p__Actinobacteria (UID2112)	31	211	124	93.51	1.01	0	1995631	17996	1769	1769	19683	391	325	315	3529	3281
MAG00810	f__Lachnospiraceae (UID1256)	33	333	171	94.74	0	0	3068387	38696	2900	2900	134361	392	322	309	2944	2811
MAG00811	o__Clostridiales (UID1212)	172	261	147	53.34	1.36	0	1301145	12728	1657	1657	1977	309	238	230	1228	1207
MAG00812	o__Clostridiales (UID1226)	155	278	158	98.48	0.63	100	3749563	48110	3478	3478	34637	383	311	297	3155	2960
MAG00813	g__Bacteroides (UID2691)	33	839	309	98.58	1.14	36.36	4802842	75853	3889	3889	160092	449	372	353	1984	1881
MAG00814	o__Bacteroidales (UID2654)	163	486	266	83.24	2.13	44.44	4104968	63679	4004	4004	4309	404	310	294	1893	1812
MAG00815	o__Selenomonadales (UID1024)	64	334	167	100	0	0	2011612	26312	1900	1900	77534	373	312	299	2489	2264
MAG00816	f__Lachnospiraceae (UID1255)	90	354	174	96.55	3.27	0	3237595	41549	2939	2939	28502	390	319	305	3383	3117
MAG00817	o__Clostridiales (UID1212)	172	263	149	98.66	2.68	0	2613984	34751	2473	2473	73480	377	318	304	2349	2217
MAG00818	o__Clostridiales (UID1212)	172	261	147	97.96	0	0	2989734	31887	2792	2792	51029	383	317	305	3626	3356
MAG00819	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0.1	100	2980444	36591	2857	2857	113896	383	317	304	2325	2187
MAG00820	o__Clostridiales (UID1212)	172	261	147	97.96	0.68	100	3295335	30349	3067	3067	59859	382	314	304	2960	2830
MAG00821	o__Clostridiales (UID1212)	172	263	149	99.33	0	0	2889479	49359	2682	2682	135950	391	315	297	3075	2864
MAG00822	f__Lachnospiraceae (UID1286)	57	420	207	97.42	0.16	100	2499560	35906	2305	2305	56310	392	324	309	1827	1685
MAG00823	f__Bifidobacteriaceae (UID1462)	65	476	217	99.77	0	0	2254825	22559	1893	1893	128114	420	348	337	3173	3079
MAG00824	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2274222	35854	2152	2152	276536	378	311	294	2444	2300
MAG00825	o__Bacteroidales (UID2654)	163	486	266	99.25	0	0	4925164	77921	3996	3996	116094	453	372	352	1947	1851
MAG00826	o__Clostridiales (UID1226)	155	278	158	98.73	0.02	100	2987645	39393	2614	2615	63013	420	342	327	2992	2884
MAG00827	g__Bacteroides (UID2691)	33	839	309	97.56	0.09	50	6661571	109156	5261	5261	127659	474	385	365	2010	1890
MAG00828	f__Lachnospiraceae (UID1256)	33	333	171	99.03	0.1	100	2668027	33986	2487	2487	69693	385	321	307	2737	2601
MAG00829	o__Clostridiales (UID1226)	155	278	158	86.08	0.32	0	2836433	34278	2549	2549	70801	393	329	316	2522	2414
MAG00830	k__Bacteria (UID2372)	131	177	106	100	0.31	0	3715436	65946	3716	3717	43908	362	297	279	4094	3782
MAG00831	o__Clostridiales (UID1212)	172	263	149	96.29	0.67	0	2244352	23462	2237	2237	7545	361	288	278	3210	3044
MAG00832	g__Bacteroides (UID2691)	33	839	309	92.3	1.43	50	4383591	69516	3572	3572	53575	450	371	351	1984	1881
MAG00833	o__Clostridiales (UID1226)	155	278	158	54.05	2.33	45.45	2050742	27240	2108	2108	7836	370	291	278	1674	1561
MAG00834	f__Lachnospiraceae (UID1256)	33	333	171	78	2.63	22.22	2723653	37174	2828	2828	7536	358	285	271	3445	3152
MAG00835	o__Clostridiales (UID1226)	155	278	158	55.78	2.95	16.67	1430357	17976	1338	1338	20205	390	325	312	1270	1220
MAG00836	f__Lachnospiraceae (UID1256)	33	333	171	83.71	0	0	2528849	32140	2378	2378	53115	385	317	303	2737	2601
MAG00837	o__Clostridiales (UID1226)	155	278	158	78.06	3.38	16.67	2581197	32079	2467	2467	7647	381	309	296	2997	2849
MAG00838	f__Lachnospiraceae (UID1256)	33	333	171	97.91	0	0	2526348	31031	2381	2381	59445	380	316	303	1715	1631
MAG00839	o__Clostridiales (UID1212)	172	263	149	65.11	1.13	20	1731315	29631	1965	1965	3254	337	261	246	1721	1602
MAG00840	g__Bacteroides (UID2691)	33	839	309	95.39	0.27	66.67	6241649	102070	4866	4866	62624	479	391	370	1986	1890
MAG00841	f__Lachnospiraceae (UID1256)	33	333	171	99.29	0	0	2804505	34243	2676	2676	99620	385	319	306	2325	2187
MAG00842	k__Bacteria (UID2372)	131	177	106	99.06	0	0	3684823	64885	3658	3659	98228	365	298	280	4095	3783
MAG00843	o__Clostridiales (UID1226)	155	278	158	100	0.63	100	3078928	40686	2702	2703	64399	417	340	325	3210	3044
MAG00844	o__Clostridiales (UID1212)	172	261	147	97.62	0	0	2931766	26223	2690	2690	42592	383	318	309	1443	1397
MAG00845	o__Clostridiales (UID1212)	172	261	147	97.96	0	0	2844918	29875	2598	2598	102191	384	322	311	3626	3356
MAG00846	f__Lachnospiraceae (UID1286)	57	420	207	97.58	0.48	0	2948037	43069	2778	2778	92758	388	315	300	1827	1685
MAG00847	o__Clostridiales (UID1226)	155	278	158	54.98	0.32	0	2081324	24841	1865	1865	62075	393	331	318	2522	2414
MAG00848	o__Clostridiales (UID1212)	172	263	149	99.33	2.68	0	2822257	37830	2696	2696	72260	378	314	300	2349	2217
MAG00849	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2204459	34627	2077	2077	258119	377	312	295	2444	2300
MAG00850	o__Bacteroidales (UID2654)	163	486	266	99.25	0	0	4809698	76003	3906	3906	93156	451	372	353	1893	1812
MAG00851	f__Bifidobacteriaceae (UID1462)	65	476	217	99.77	0	0	2266293	22677	1896	1896	176014	421	349	337	3173	3079
MAG00852	k__Bacteria (UID2372)	131	177	106	52.74	0	0	1587595	27122	2072	2072	2560	293	234	221	1567	1450
MAG00853	f__Lachnospiraceae (UID1255)	90	354	174	98	1.54	0	3216385	41094	2971	2971	28853	386	314	301	3383	3117
MAG00854	o__Clostridiales (UID1212)	172	263	149	95.82	0.67	0	2370218	24584	2181	2181	27785	381	310	299	3341	3133
MAG00855	f__Lachnospiraceae (UID1286)	57	420	207	98.19	1.3	25	2375494	29343	2176	2176	75986	407	337	323	2669	2493
MAG00856	o__Clostridiales (UID1212)	172	263	149	98.99	0	0	2494868	42610	2273	2273	109785	394	322	304	2460	2306
MAG00857	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0	0	3071485	37789	2981	2981	91607	378	312	300	2325	2187
MAG00858	o__Clostridiales (UID1212)	172	261	147	87.16	1.89	14.29	2733141	24402	2760	2760	9410	364	292	283	1923	1869
MAG00859	p__Actinobacteria (UID2112)	31	211	124	100	1.01	0	3394035	25669	3033	3033	152833	406	329	320	2406	2307
MAG00860	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2215561	34852	2095	2095	377774	377	311	294	2444	2300
MAG00861	o__Clostridiales (UID1226)	155	278	158	94.14	0.63	0	2678693	31504	2410	2410	39177	403	329	316	2754	2637
MAG00862	o__Clostridiales (UID1226)	155	278	158	81.74	0.84	0	2709153	32074	2579	2579	9695	385	319	307	5527	5254
MAG00863	o__Clostridiales (UID1226)	155	278	158	93.93	0.63	100	2781772	35784	2382	2383	85502	422	348	333	2992	2884
MAG00864	f__Actinomycetaceae (UID1531)	42	420	211	62.27	2.87	50	1991160	10686	2332	2332	2455	322	250	246	1157	1147
MAG00865	k__Bacteria (UID2372)	131	177	106	100	0	0	3725557	65851	3728	3729	98228	363	296	278	4095	3783
MAG00866	o__Clostridiales (UID1212)	172	263	149	91.82	0.78	33.33	1843571	30269	1917	1917	8481	352	283	267	1919	1774
MAG00867	f__Lachnospiraceae (UID1255)	90	354	174	95.51	1.54	0	2944435	37536	2694	2694	27388	388	318	304	3383	3117
MAG00868	o__Clostridiales (UID1212)	172	261	147	97.96	0.34	0	2901704	30733	2676	2676	36540	384	320	309	3626	3356
MAG00869	g__Bacteroides (UID2691)	33	839	309	90.63	1.53	61.54	5526275	91307	4677	4677	9204	453	362	342	1986	1890
MAG00870	f__Lachnospiraceae (UID1256)	33	333	171	77.65	1.32	40	1776837	22800	1894	1894	3810	353	284	272	2368	2216
MAG00871	k__Bacteria (UID203)	5449	103	57	55.82	1.75	0	1980699	25084	1859	1859	20822	376	319	305	3289	3015
MAG00872	f__Lachnospiraceae (UID1256)	33	333	171	95.81	2.46	33.33	2754386	37412	2545	2545	48288	392	323	309	3559	3256
MAG00873	o__Clostridiales (UID1212)	172	263	149	99.33	3.36	0	2804823	37621	2680	2680	84031	378	314	300	2349	2216
MAG00874	k__Bacteria (UID2372)	131	177	106	93.28	0	0	2502828	43123	2713	2713	18483	337	281	265	2951	2715
MAG00875	o__Clostridiales (UID1226)	155	278	158	54.45	4.75	27.27	1417686	18389	1334	1334	14502	387	323	309	2086	1939
MAG00876	o__Clostridiales (UID1226)	155	278	158	79.48	1.27	50	2672696	31619	2637	2637	8947	367	304	292	2109	2037
MAG00877	f__Lachnospiraceae (UID1286)	57	420	207	98.07	0	0	2950955	42876	2782	2782	85997	384	316	300	2591	2473
MAG00878	f__Bifidobacteriaceae (UID1462)	65	476	217	99.77	0	0	2262627	22670	1896	1896	176014	421	349	337	3173	3079
MAG00879	k__Bacteria (UID203)	5449	103	57	66.67	1.75	0	1547643	18904	1459	1459	87170	380	317	304	1902	1765
MAG00880	o__Clostridiales (UID1226)	155	278	158	96.68	0.63	0	2532545	27535	2231	2231	36633	391	328	316	4532	4359
MAG00881	o__Bacteroidales (UID2654)	163	486	266	98.87	0.64	100	4823764	76140	3930	3930	65743	452	370	351	1893	1812
MAG00882	f__Lachnospiraceae (UID1256)	33	333	171	78.19	2.34	50	1995637	25128	1848	1848	44718	384	323	310	1715	1631
MAG00883	o__Clostridiales (UID1226)	155	278	158	92.21	0	0	3009974	33730	2762	2762	122043	398	331	318	4095	3955
MAG00884	o__Clostridiales (UID1226)	155	278	158	99.37	0	0	2747179	29779	2529	2529	94249	387	323	311	4775	4601
MAG00885	o__Clostridiales (UID1226)	155	278	158	78.62	1.27	20	2302388	27460	2339	2339	7512	356	296	284	1413	1330
MAG00886	o__Clostridiales (UID1342)	32	340	177	68.59	1.13	25	3603841	39661	3931	3931	4519	338	277	267	1542	1458
MAG00887	o__Clostridiales (UID1226)	155	278	158	75.21	1.11	16.67	2708206	34921	2551	2551	24528	385	305	292	3001	2842
MAG00888	o__Clostridiales (UID1226)	155	278	158	98.1	4.11	50	3725449	44976	3368	3368	88577	388	331	318	5096	4863
MAG00889	k__Bacteria (UID2372)	131	177	106	99.06	0.47	0	3363273	59183	3400	3401	24028	357	294	277	4096	3784
MAG00890	p__Firmicutes (UID1022)	100	295	158	100	0.63	0	2576432	44369	2583	2583	60512	357	298	281	2306	2099
MAG00891	o__Selenomonadales (UID1024)	64	334	167	98.8	2.21	28.57	2328698	30448	2209	2209	41028	385	318	304	5629	5170
MAG00892	p__Proteobacteria (UID3887)	1487	255	158	100	0.11	0	2594703	30205	2312	2312	115301	396	332	319	6248	5815
MAG00893	p__Actinobacteria (UID2112)	31	211	124	96.17	0.5	66.67	3281860	26415	3105	3105	12083	388	309	301	2063	2017
MAG00894	o__Clostridiales (UID1226)	155	278	158	92.17	0.95	50	2304549	30642	2149	2149	81745	399	329	315	2345	2201
MAG00895	g__Prevotella (UID2724)	55	567	296	98.99	1.69	28.57	3471089	53119	2931	2931	66469	433	348	330	2641	2492
MAG00896	o__Clostridiales (UID1212)	172	257	149	99.33	2.15	0	4015833	36351	4058	4058	26972	366	295	286	3054	2959
MAG00897	o__Bacteroidales (UID2654)	163	486	266	99.25	0	0	4823007	75239	4028	4028	82592	440	359	340	2232	2120
MAG00898	o__Clostridiales (UID1226)	155	274	157	80.64	2.55	16.67	2311198	28227	2473	2473	6911	350	286	275	3904	3734
MAG00899	o__Bacteroidales (UID2621)	198	427	260	95.83	0.38	100	3801329	56372	3057	3057	76525	447	373	355	1895	1791
MAG00900	f__Enterobacteriaceae (UID5124)	134	1173	336	93.45	1.88	26.32	4559991	53098	4487	4487	19218	364	300	289	2684	2528
MAG00901	o__Clostridiales (UID1226)	155	278	158	98.69	0	0	2005674	28274	1877	1877	63125	391	329	313	3700	3448
MAG00902	f__Lachnospiraceae (UID1256)	33	333	171	92.15	0	0	2427052	28516	2403	2403	21251	376	300	288	1747	1690
MAG00903	g__Prevotella (UID2724)	55	567	296	90.8	1.6	0	2640734	40260	2403	2403	9801	409	327	311	1508	1441
MAG00904	o__Selenomonadales (UID1024)	64	334	167	99.38	1.5	0	2339869	30515	2181	2181	55575	388	323	309	5629	5170
MAG00905	o__Bacteroidales (UID2654)	163	486	266	99	0	0	4643927	72608	3840	3840	96467	445	364	345	2130	1985
MAG00906	k__Bacteria (UID2329)	174	149	89	62.92	0.61	50	1789656	29545	2301	2301	2300	300	233	221	1214	1118
MAG00907	f__Enterobacteriaceae (UID5124)	134	1173	336	99.07	1.98	80.95	4771068	55466	4481	4481	108066	380	315	303	3164	3078
MAG00908	o__Clostridiales (UID1212)	172	257	149	97.32	0.81	50	3938115	35389	3872	3872	103709	377	303	294	3466	3307
MAG00909	o__Clostridiales (UID1226)	155	278	158	95.04	1.27	0	3720612	48221	3485	3485	22894	390	308	294	2551	2418
